ASVID,S01AUG.MCS.09,S01JUL22.KIT1.KITOME.09,S05JUL22.MCS,S07SEP22.EXT12,S09Feb23.Soil.F13.Rep1,S09Feb23.Soil.F13.Rep2,S09Feb23.Soil.F13.Rep3,S09Feb23.Soil.F8.Rep.1,S09Feb23.Soil.F8.Rep.2,S09Feb23.Soil.F8.Rep.3,S11JAN22.GTEXT1.09,S12JAN22.GTEXT10.09,S12JAN22.GTEXT2.09,S12JAN22.GTEXT5.09,S12JAN22.GTEXT6.09,S12JAN22.GTEXT7.09,S12JAN22.GTEXT8.09,S12JAN22.GTEXT9.09,S13JAN22.GTEXT1.09,S13JAN22.GTEXT2.09,S13JAN22.GTEXT3.09,S13JAN22.GTEXT4.09,S13JAN22.GTEXT5.09,S13JAN22.GTEXT6.09,S13JAN22.GTEXT7.09,S13JAN22.GTEXT8.09,S13JAN22.GTEXT9.09,S15SEP22.SOIL08.09,S15SEP22.SOIL13.09,S28JAN22.GTEXT02.09,S28JAN22.GTEXT03.09,S28JAN22.GTEXT05.09,S28JAN22.GTEXT06.09,S28JAN22.GTEXT07.09,S28JAN22.GTEXT08.09,S28JAN22.GTEXT09.09,S28JAN22.GTEXT10.09,S28JAN22.GTEXT11.09,S28JAN22.GTEXT12.09,S28JAN22.GTEXT13.09,S28JAN22.GTEXT14.09,POWERSOILKITOME1,POWERSOILKITOME2,POWERSOILKITOME3
ASV_662,0,0,0,0,0,0,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_663,0,0,0,0,29,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_664,0,0,0,0,49,71,75,77,61,26,0,0,534,0,134,0,0,0,0,0,0,0,0,0,0,0,644,0,321,0,0,226,0,0,0,0,0,0,0,185,0,0,0,0
ASV_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_666,0,0,0,0,27,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_667,0,0,0,0,0,0,0,118,0,101,0,76,0,0,0,629,0,0,0,0,0,0,636,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_668,0,0,0,0,72,64,12,75,20,60,0,325,20,170,232,0,0,0,0,0,0,936,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,318,0,51,0,0,0
ASV_669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,123,0,0,0,0,18,0,0,0,186,0,0,0
ASV_670,0,0,0,0,96,112,158,82,74,20,0,0,1647,138,0,152,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0
ASV_671,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_672,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_673,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_674,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_675,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_676,0,0,0,0,0,0,160,12,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_677,0,0,0,0,116,107,0,70,94,122,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_678,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_679,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0
ASV_680,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_681,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_682,0,0,0,0,48,0,58,185,151,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_683,0,0,0,0,0,20,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
ASV_684,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_685,0,0,0,0,43,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_686,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_687,0,0,0,0,11,0,112,210,189,179,0,50,181,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,317,0,0,0,0,0,0,0,0,0,230,0,251,0,0,0
ASV_688,0,0,0,0,1749,1998,2653,2878,1474,2183,0,553,0,351,159,0,0,0,0,0,0,0,0,0,129,0,0,0,3613,243,0,1275,0,419,0,0,0,0,0,0,0,0,0,0
ASV_689,0,0,0,0,368,272,301,1184,691,752,0,658,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,586,0,0,0,0,239,0,0,0,0,0,115,300,0,0,0
ASV_690,0,0,0,0,0,0,0,120,107,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_691,0,0,0,0,0,162,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_692,0,0,0,0,527,203,272,1214,913,949,0,0,465,0,0,0,0,69,0,0,0,0,0,0,268,0,0,0,1484,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
ASV_693,0,0,0,0,1145,1717,1542,2910,1487,2062,0,954,749,0,165,0,624,0,0,829,0,0,0,0,870,0,0,0,4161,0,0,476,186,0,0,0,0,0,0,0,0,0,0,0
ASV_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_695,0,0,0,0,35,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_696,0,0,0,0,39,27,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_697,0,0,0,0,0,0,0,15,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_698,0,0,0,0,160,106,157,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,183,148,0,0,0,0,0,0,0,0,0,0,0
ASV_699,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_700,0,0,0,0,0,0,45,19,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_703,0,0,0,0,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_704,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_705,0,0,0,0,99,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_707,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_709,0,0,0,0,67,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_710,0,0,0,0,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_711,0,0,0,0,0,0,0,56,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_712,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_713,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_714,0,0,0,0,201,239,203,67,61,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0
ASV_715,0,0,0,0,0,0,0,0,0,0,0,277,608,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_716,0,0,0,0,69,87,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0
ASV_717,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_718,0,0,0,0,0,8,52,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
ASV_719,0,0,0,0,135,150,253,38,59,43,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,74,0,0,0,0,0,0,54,0,0,0,0,0
ASV_720,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,373,0,113,0,0,0,0
ASV_722,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0
ASV_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
ASV_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,334,0,0,0,0,0
ASV_726,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,21,0,0,0
ASV_727,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_728,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
ASV_729,0,0,0,0,0,0,0,0,0,0,0,186,483,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,182,0,0,0,0,119,0,164,0,0,0,0
ASV_730,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,378,0,0,0,0,0,308,210,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,134,0,0,0
ASV_731,0,0,0,0,247,304,402,113,0,0,0,468,690,0,0,0,0,805,0,78,445,0,0,0,0,0,0,0,933,0,236,15676,312,1869,0,0,1519,0,705,1277,1586,0,0,0
ASV_732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
ASV_733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
ASV_734,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,69,0,0,0,0
ASV_736,0,0,0,0,0,0,35,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,45,0,970,624,0,0,0,0,0,0,0,0,0,0,0,0
ASV_737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
ASV_740,0,0,0,0,0,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,741,0,0,0,0,0,0,0,121,0,0,0,0
ASV_741,0,0,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,45,90,0,0,0,1069,910,0,0,1090,0,0,0
ASV_742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
ASV_743,0,0,0,0,0,0,56,42,0,0,363,227,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,79,0,0,2984,422,302,0,0,117,0,0,531,295,0,0,0
ASV_744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_745,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,151,0,0,0,0,0,0,0,0,0,0,0
ASV_746,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,321,0,0,0,0,0
ASV_748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
ASV_750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,195,650,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0
ASV_751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0
ASV_752,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_753,0,0,0,0,487,988,161,212,624,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,0,0,0,4221,339,1760,0,13315,704,487,0,0,0,0,0
ASV_754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0
ASV_755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
ASV_756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0
ASV_757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,278,0,0,0,0,0,0,134,61,0,0,0,0,0,0,0,0,0,0,0,0
ASV_758,0,0,0,0,0,0,0,18,0,0,0,0,217,181,0,0,321,281,0,0,0,0,0,0,0,0,0,0,71,133,0,399,43,403,0,0,716,0,415,0,0,0,0,0
ASV_759,0,0,0,0,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0
ASV_760,0,0,0,0,601,488,1026,602,489,774,1832,8944,3143,174,1343,4917,2790,719,4701,1522,2753,4560,1500,4190,1967,8602,10573,0,2368,45246,2100,22003,56559,7072,1065,1736,5351,7373,5053,5355,6931,0,0,0
ASV_761,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_762,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_764,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_765,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_766,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_767,0,0,0,0,0,89,0,0,0,0,0,0,0,150,0,407,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_768,0,0,0,0,0,0,82,0,173,280,0,0,0,314,0,51,210,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_769,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,258,0,0,498,564,802,201,0,0,0,0
ASV_771,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,152,0,0,0,0,0,0,114,0,0,0,0
ASV_772,0,0,0,0,148,380,475,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,1852,18,1521,0,0,868,0,0,83,321,0,0,0
ASV_773,0,0,0,0,0,0,0,149,101,56,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_774,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_775,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0
ASV_777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
ASV_778,0,0,0,0,0,0,0,13,6,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
ASV_779,0,0,0,0,0,0,0,0,0,13,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0
ASV_781,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,252,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_782,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
ASV_783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_785,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_786,0,0,0,0,0,0,0,0,0,0,0,0,203,0,343,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,100,152,0,0,0,0,0,0,0,0,0,0,0
ASV_787,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_788,0,0,0,0,0,0,0,0,0,0,0,0,303,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0
ASV_790,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0
ASV_792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_793,0,0,0,0,0,0,0,0,0,0,0,129,0,0,310,0,0,0,0,0,0,0,0,0,0,1667,0,0,39,0,0,117,0,0,0,0,0,0,0,75,0,0,0,0
ASV_794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_795,0,0,0,0,0,0,0,0,0,0,755,0,0,470,90,297,0,0,1067,351,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0
ASV_796,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,773,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_798,0,0,0,0,0,0,0,0,0,0,0,0,337,0,172,471,0,0,1526,0,0,852,321,0,0,248,0,0,17,355,0,66,0,0,0,0,398,0,0,132,0,0,0,0
ASV_799,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_801,0,0,0,0,0,0,0,96,222,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
